"0801.1854","Andrew Tolley","Andrew J. Tolley, Mark Wyman","Stochastic Inflation Revisited: Non-Slow Roll Statistics and DBI
  Inflation","38 pages, 2 figures. v3: minor revisions; version accepted into JCAP","JCAP0804:028,2008","10.1088/1475-7516/2008/04/028","PI-COSMO-58","hep-th astro-ph gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Stochastic inflation describes the global structure of the inflationary
universe by modeling the super-Hubble dynamics as a system of matter fields
coupled to gravity where the sub-Hubble field fluctuations induce a stochastic
force into the equations of motion. The super-Hubble dynamics are ultralocal,
allowing us to neglect spatial derivatives and treat each Hubble patch as a
separate universe. This provides a natural framework in which to discuss
probabilities on the space of solutions and initial conditions. In this article
we derive an evolution equation for this probability for an arbitrary class of
matter systems, including DBI and k-inflationary models, and discover
equilibrium solutions that satisfy detailed balance. Our results are more
general than those derived assuming slow roll or a quasi-de Sitter geometry,
and so are directly applicable to models that do not satisfy the usual slow
roll conditions. We discuss in general terms the conditions for eternal
inflation to set in, and we give explicit numerical solutions of highly
stochastic, quasi-stationary trajectories in the relativistic DBI regime.
Finally, we show that the probability for stochastic/thermal tunneling can be
significantly enhanced relative to the Hawking-Moss instanton result due to
relativistic DBI effects.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 20:16:52 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jan 2008 00:18:11 GMT""},{""version"":""v3"",""created"":""Thu, 19 Jun 2008 14:52:43 GMT""}]","2008-11-26"
"0801.2123","Delfim F. M. Torres","Agnieszka B. Malinowska, Delfim F. M. Torres","Necessary and sufficient conditions for local Pareto optimality on time
  scales","7 pages","Journal of Mathematical Sciences, Vol. 161, No. 6, 2009, 803--810","10.1007/s10958-009-9601-1",,"math.OC math.CA",,"  We study a multiobjective variational problem on time scales. For this
problem, necessary and sufficient conditions for weak local Pareto optimality
are given. We also prove a necessary optimality condition for the isoperimetric
problem with multiple constraints on time scales.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 17:56:53 GMT""}]","2009-09-18"
"0801.2124","Brian O'Shea","Brian W. O'Shea, Christopher F. McKee, Alexander Heger, Tom Abel","First Stars III Conference Summary","11 pages, no figures; Conference summary for First Stars III, which
  was held in Santa Fe, NM on July 15-20, 2007. To appear in ""Proceedings of
  First Stars III,"" Eds. Brian W. O'Shea, Alexander Heger & Tom Abel",,"10.1063/1.2940787","LA-UR-08-0139","astro-ph",,"  The understanding of the formation, life, and death of Population III stars,
as well as the impact that these objects had on later generations of structure
formation, is one of the foremost issues in modern cosmological research and
has been an active area of research during the past several years. We summarize
the results presented at ""First Stars III,"" a conference sponsored by Los
Alamos National Laboratory, the Kavli Institute for Particle Astrophysics and
Cosmology, and the Joint Institute for Nuclear Astrophysics. This conference,
the third in a series, took place in July 2007 at the La Fonda Hotel in Santa
Fe, New Mexico, U.S.A.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:06:31 GMT""}]","2015-05-13"
"0801.2125","Leonid Sirota","E. Ostrovsky, L.Sirota","Exponential Bounds in the Law of Iterated Logarithm for Martingales","12 pages",,,,"math.PR",,"  In this paper non-asymptotic exponential estimates are derived for tail of
maximum martingale distribution by naturally norming in the spirit of the
classical Law of Iterated Logarithm.
  Key words: Martingales, exponential estimations, moment, Banach spaces of
random variables, tail of distribution, conditional expectation.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:01:19 GMT""}]","2008-01-15"
"0801.2126","Viktor Shapovalov","Viktor I. Shapovalov","The criteria of order change in open system: the statistical approach","10 pages",,,,"physics.gen-ph physics.class-ph",,"  The criteria determining the sign of entropy change in the open system are
formulated. The concepts of entrostat, degree of openness, critical level of
ordering are entered. The opportunity of occurrence of entropy oscillations in
a stationary status is shown. The important role of considered of entropy laws
in formation of the global tendencies.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:37:42 GMT""}]","2008-01-15"
"0801.2127","Pierre Albin","Pierre Albin, Frederic Rochon","A local families index formula for d-bar operators on punctured Riemann
  surfaces","47 pages","Comm. Math. Phys. 289 (2009), no.2, 483-527","10.1007/s00220-009-0816-2",,"math.DG math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using heat kernel methods developed by Vaillant, a local index formula is
obtained for families of d-bar operators on the Teichmuller universal curve of
Riemann surfaces of genus g with n punctures. The formula also holds on the
moduli space M{g,n} in the sense of orbifolds where it can be written in terms
of Mumford-Morita-Miller classes. The degree two part of the formula gives the
curvature of the corresponding determinant line bundle equipped with the
Quillen connection, a result originally obtained by Takhtajan and Zograf.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:26:27 GMT""},{""version"":""v2"",""created"":""Fri, 4 Sep 2009 18:16:07 GMT""}]","2015-05-13"
"0801.2128","Stephane Fay","Stephane Fay, Reza Tavakol","Reconstructing the dark energy","This paper has been withdrawn",,,,"astro-ph",,"  This paper has been withdrawn by the authors due to numerical problems to get
viable results.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:27:40 GMT""},{""version"":""v2"",""created"":""Mon, 15 Nov 2010 21:28:25 GMT""}]","2010-11-17"
"0801.2129","Junfeng Li","Junfeng Li, Jie Xiao","Well-posedness of the Fifth Order Kadomtsev-Petviashvili I Equation in
  Anisotropic Sobolev Spaces with Nonnegative Indices","17pages",,,,"math.AP",,"  In this paper we establish the local and global well-posedness of the real
valued fifth order Kadomstev-Petviashvili I equation in the anisotropic Sobolev
spaces with nonnegative indices. In particular, our local well-posedness
improves Saut-Tzvetkov's one and our global well-posedness gives an affirmative
answer to Saut-Tzvetkov's $L^2$-data conjecture.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:28:52 GMT""}]","2008-01-15"
"0801.2130","Tarun Grover Mr","Tarun Grover, T. Senthil","Topological spin Hall states, charged skyrmions, and superconductivity
  in two dimensions","4 pages, typos corrected, added a footnote","Phys. Rev. Lett. 100, 156804 (2008)","10.1103/PhysRevLett.100.156804",,"cond-mat.mes-hall cond-mat.supr-con",,"  We study the properties of two dimensional topological spin hall insulators
which arise through spontaneous breakdown of spin symmetry in systems that are
spin rotation invariant. Such a phase breaks spin rotation but not time
reversal symmetry and has a vector order parameter. Skyrmion configurations in
this vector order parameter are shown to have electric charge that is twice the
electron charge. When the spin Hall order is destroyed by condensation of
skyrmions superconductivity results. This may happen either through doping or
at fixed filling by tuning interactions to close the skyrmion gap. In the
latter case the superconductor- spin Hall insulator quantum phase transition
can be second order even though the two phases break distinct symmetries.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:35:29 GMT""},{""version"":""v2"",""created"":""Thu, 17 Jan 2008 17:31:47 GMT""}]","2011-09-20"
"0801.2131","Taras Banakh","T.Banakh, B.Bokalo","On scatteredly continuous maps between topological spaces","We have added a (consistent) example of a $G_\delta$-measurable map
  which is not piecewise continuous. This answers an old question of
  V.Vinokurov","Topology Appl. 157:1 (2010), 108-122",,,"math.GT math.GN",,"  A map $f:X\to Y$ between topological spaces is defined to be {\em scatteredly
continuous} if for each subspace $A\subset X$ the restriction $f|A$ has a point
of continuity. We show that for a function $f:X\to Y$ from a perfectly
paracompact hereditarily Baire Preiss-Simon space $X$ into a regular space $Y$
the scattered continuity of $f$ is equivalent to (i) the weak discontinuity
(for each subset $A\subset X$ the set $D(f|A)$ of discontinuity points of $f|A$
is nowhere dense in $A$), (ii) the $\sigma$-continuity ($X$ can be written as a
countable union of closed subsets on which $f$ is continuous), (iii) the
$G_\delta$-measurability (the preimage of each open set is of type $G_\delta$).
  Also under Martin Axiom, we construct a $G_\delta$-measurable map $f:X\to Y$
between metrizable separable spaces, which is not piecewise continuous. This
answers an old question of V.Vinokurov.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:48:55 GMT""},{""version"":""v2"",""created"":""Tue, 15 Jan 2008 13:16:08 GMT""},{""version"":""v3"",""created"":""Fri, 21 Mar 2008 10:31:40 GMT""}]","2011-10-11"
"0801.2132","Taras Banakh","Taras Banakh, Ihor Zarichnyy","The coarse classification of homogeneous ultra-metric spaces",,,,,"math.GT math.GN",,"  We prove that two homogeneous ultra-metric spaces $X,Y$ are coarsely
equivalent if and only if $\mathrm{Ent}^\sharp(X)=\mathrm{Ent}^\sharp(Y)$ where
$\mathrm{Ent}^\sharp(X)$ is the so-called sharp entropy of $X$. This
classification implies that each homogeneous proper ultra-metric space is
coarsely equivalent to the anti-Cantor set $2^{<\omega}$. For the proof of
these results we develop a technique of towers which can have an independent
interest.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:52:22 GMT""}]","2008-01-15"
"0801.2133","Philip Chang","P. Chang","Gas Shepherding by an Infalling Satellite","12 pages, 6 figures, accepted to ApJ. Substantial revisions following
  referee comments. Corrected factor of 2",,"10.1086/590326",,"astro-ph",,"  I calculate the action of a satellite, infalling through dynamical friction,
on a coplanar gaseous disk of finite radial extent. The disk tides, raised by
the infalling satellite, couple the satellite and disk. Dynamical friction
acting on the satellite then shrinks the radius of the coupled satellite-disk
system. Thus, the gas is ``shepherded'' to smaller radii. In addition, gas
shepherding produces a large surface density enhancement at the disk edge. If
the disk edge then becomes gravitationally unstable and fragments, it may give
rise to enhanced star formation. On the other hand, if the satellite is
sufficiently massive and dense, the gas may be transported from $\sim 100$ pc
to inside of a 10 to 10s of parsecs before completely fragmenting into stars. I
argue that gas shepherding may drive the fueling of active galaxies and central
starbursts and I compare this scenario to competing scenarios. I argue that
sufficiently large and dense super star clusters (acting as the shepherding
satellites) can shepherd a gas disk down to ten to tens of parsecs. Inside of
ten to tens of parsecs, another mechanism may operate, i.e., cloud-cloud
collisions or a marginally (gravitationally) stable disk, that drives the gas
$\lesssim 1$ pc, where it can be viscously accreted, feeding a central engine.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:55:51 GMT""},{""version"":""v2"",""created"":""Thu, 22 May 2008 19:30:51 GMT""}]","2009-11-13"
"0801.2134","Bahram Mashhoon","Bahram Mashhoon","Spin-Gravity Coupling","10 pages, invited paper presented at the Mathisson Conference (17-20
  October 2007, Warsaw, Poland), to appear in Acta Phys. Pol. B","Acta Phys.Polon.Supp.1:113-122,2008",,,"gr-qc astro-ph hep-th",,"  Mathisson's spin-gravity coupling and its Larmor-equivalent interaction,
namely, the spin-rotation coupling are discussed. The study of the latter leads
to a critical examination of the basic role of locality in relativistic
physics. The nonlocal theory of accelerated systems is outlined and some of its
implications are described.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 18:59:33 GMT""}]","2009-02-10"
"0801.2135","Siu Tat Chui","S. T. Chui, Y. Zhang, Lei Xzhou","Miniaturization and control of split ring structures from an analytic
  solution of their resonance",,,"10.1063/1.2959834",,"cond-mat.mtrl-sci cond-mat.other",,"  We derived simple polynomial equations to determine the entire resonance
spectra of split ring structures. For double stacking split rings made with
flat wires, we showed that the resonance frequency depends linearly on the
ring-ring separation. In particular, we found that the wavelength of the lowest
resonance mode can be made as large as the geometrical size of the ring for
realistic experimental conditions, whereas for current systems this ratio is of
the order of 10. Finite-difference-time-domain simulations on realistic
structures verified the analytic predictions.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 19:01:38 GMT""}]","2009-11-13"
"0801.2136","Matt Clark","M.T. Clark and M.R. Paul","The Stochastic Dynamics of Rectangular and V-shaped Atomic Force
  Microscope Cantilevers in a Viscous Fluid and Near a Solid Boundary","10 pages, 15 images, corrected equation (8)",,"10.1063/1.2912989",,"cond-mat.mes-hall physics.flu-dyn",,"  Using a thermodynamic approach based upon the fluctuation-dissipation theorem
we quantify the stochastic dynamics of rectangular and V-shaped microscale
cantilevers immersed in a viscous fluid. We show that the stochastic cantilever
dynamics as measured by the displacement of the cantilever tip or by the angle
of the cantilever tip are different. We trace this difference to contributions
from the higher modes of the cantilever. We find that contributions from the
higher modes are significant in the dynamics of the cantilever tip-angle. For
the V-shaped cantilever the resulting flow field is three-dimensional and
complex in contrast to what is found for a long and slender rectangular
cantilever. Despite this complexity the stochastic dynamics can be predicted
using a two-dimensional model with an appropriately chosen length scale. We
also quantify the increased fluid dissipation that results as a V-shaped
cantilever is brought near a solid planar boundary.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 19:10:33 GMT""},{""version"":""v2"",""created"":""Tue, 15 Jan 2008 18:48:21 GMT""}]","2009-11-13"
"0801.2137","Keji Lai","K. Lai, W. Kundhikanjana, M. Kelly, and Z.X. Shen","Modeling of a Cantilever-Based Near-Field Scanning Microwave Microscope","7 figures","Rev. Sci. Instrum. 79, 063703 (2008)","10.1063/1.2949109",,"cond-mat.other cond-mat.mtrl-sci",,"  We present a detailed modeling and characterization of our scalable microwave
nanoprobe, which is a micro-fabricated cantilever-based scanning microwave
probe with separated excitation and sensing electrodes. Using finite-element
analysis, the tip-sample interaction is modeled as small impedance changes
between the tip electrode and the ground at our working frequencies near 1GHz.
The equivalent lumped elements of the cantilever can be determined by
transmission line simulation of the matching network, which routes the
cantilever signals to 50 Ohm feed lines. In the microwave electronics, the
background common-mode signal is cancelled before the amplifier stage so that
high sensitivity (below 1 atto-Farad capacitance changes) is obtained.
Experimental characterization of the microwave probes was performed on
ion-implanted Si wafers and patterned semiconductor samples. Pure electrical or
topographical signals can be realized using different reflection modes of the
probe.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 19:22:10 GMT""}]","2008-09-24"
